governance_type,ecological_site,Site,Region,District,Village,surveyNo,a.1.1,a.1.2,a.1.3,a.1.4,a.2.1,a.2.2,a.2.3,a.2.4,a.3.1,a.3.2,a.3.3,a.4.1,a.4.2,a.4.3,b.1.1,b.1.2,b.1.3,b.2.1,b.2.2,b.2.3,b.3.1,b.3.2,b.3.3,b.3.4,b.4.1,b.4.2,b.4.3,b.5.1,b.5.2,b.5.3,a.1.1_w,a.1.2_w,a.1.3_w,a.1.4_w,a.2.1_w,a.2.2_w,a.2.3_w,a.2.4_w,a.3.1_w,a.3.2_w,a.3.3_w,a.4.1_w,a.4.2_w,a.4.3_w,b.1.1_w,b.1.2_w,b.1.3_w,b.2.1_w,b.2.2_w,b.2.3_w,b.3.1_w,b.3.2_w,b.3.3_w,b.3.4_w,b.4.1_w,b.4.2_w,b.4.3_w,b.5.1_w,b.5.2_w,b.5.3_w,a.1.1_weighted,a.1.2_weighted,a.1.3_weighted,a.1.4_weighted,a.2.1_weighted,a.2.2_weighted,a.2.3_weighted,a.2.4_weighted,a.3.1_weighted,a.3.2_weighted,a.3.3_weighted,a.4.1_weighted,a.4.2_weighted,a.4.3_weighted,b.1.1_weighted,b.1.2_weighted,b.1.3_weighted,b.2.1_weighted,b.2.2_weighted,b.2.3_weighted,b.3.1_weighted,b.3.2_weighted,b.3.3_weighted,b.3.4_weighted,b.4.1_weighted,b.4.2_weighted,b.4.3_weighted,b.5.1_weighted,b.5.2_weighted,b.5.3_weighted,a.1_sum,a.2_sum,a.3_sum,a.4_sum,b.1_sum,b.2_sum,b.3_sum,b.4_sum,b.5_sum,a.1_w,a.2_w,a.3_w,a.4_w,b.1_w,b.2_w,b.3_w,b.4_w,b.5_w,a.1_weighted,a.2_weighted,a.3_weighted,a.4_weighted,b.1_weighted,b.2_weighted,b.3_weighted,b.4_weighted,b.5_weighted,a_sum,b_sum
Implementation of LMMAs in progress,Mangrove,Mahajamba,Sofia,Port_Berger,Tsinjoarivo,P033,1,0.95,0.5,0.2353,0,0.4265,0.1429,0.1429,1,0,1,0.28,0.2083,0.0,0.5,1,0.8,0.2027,0.25,0.0,0.6667,1.0,0.0,1.0,1.0,1,0.75,0.7,0.3333,1,0.174,0.324,0.338,0.164,0.257,0.22,0.233,0.29,0.302,0.319,0.379,0.208,0.551,0.241,0.378,0.28,0.342,0.334,0.439,0.227,0.414,0.197,0.202,0.187,0.364,0.308,0.328,0.339,0.341,0.32,0.174,0.3078,0.169,0.038589200000000004,0.0,0.09383,0.033295700000000004,0.041441,0.302,0.0,0.379,0.05824,0.11477330000000002,0.0,0.189,0.28,0.2736,0.0677018,0.10975,0.0,0.2760138,0.197,0.0,0.187,0.364,0.308,0.246,0.2373,0.1136553,0.32,0.6893892,0.1685667,0.681,0.17301330000000004,0.7426,0.1774518,0.6600138,0.9179999999999999,0.6709553,0.33,0.229,0.178,0.263,0.241,0.195,0.228,0.153,0.183,0.22749843600000003,0.0386017743,0.121218,0.045502497900000015,0.1789666,0.034603101,0.1504831464,0.140454,0.12278481990000001,0.4328207082,0.6272916673
Implementation of LMMAs in progress,Mangrove,Mahajamba,Sofia,Port_Berger,Tsinjoarivo,P034,1,0.98,1.0,0.2353,1,0.4265,0.5,0.5,1,0,1,0.32,0.3333,1.0,0.0,1,0.8,0.1648,0.25,0.0,0.6667,0.75,0.0,0.0,0.0,1,0.5,0.65,0.3333,1,0.174,0.324,0.338,0.164,0.257,0.22,0.233,0.29,0.302,0.319,0.379,0.208,0.551,0.241,0.378,0.28,0.342,0.334,0.439,0.227,0.414,0.197,0.202,0.187,0.364,0.308,0.328,0.339,0.341,0.32,0.174,0.31752,0.338,0.038589200000000004,0.257,0.09383,0.1165,0.145,0.302,0.0,0.379,0.06656,0.18364830000000001,0.241,0.0,0.28,0.2736,0.0550432,0.10975,0.0,0.2760138,0.14775,0.0,0.0,0.0,0.308,0.164,0.22035000000000002,0.1136553,0.32,0.8681092,0.6123299999999999,0.681,0.4912083,0.5536000000000001,0.1647932,0.42376379999999997,0.472,0.6540053,0.33,0.229,0.178,0.263,0.241,0.195,0.228,0.153,0.183,0.28647603600000004,0.14022357,0.121218,0.1291877829,0.13341760000000003,0.032134674,0.0966181464,0.07221599999999999,0.1196829699,0.6771053889,0.45406939030000004
Implementation of LMMAs in progress,Mangrove,Mahajamba,Sofia,Port_Berger,Tsinjoarivo,P035,1,0.95,0.4667,0.2353,0,0.4265,0.5,0.5,1,0,1,0.26,0.3333,1.0,0.0,1,0.0,0.2268,0.25,0.0,0.3333,1.0,0.0,0.0,0.0,1,0.5,0.65,0.3333,1,0.174,0.324,0.338,0.164,0.257,0.22,0.233,0.29,0.302,0.319,0.379,0.208,0.551,0.241,0.378,0.28,0.342,0.334,0.439,0.227,0.414,0.197,0.202,0.187,0.364,0.308,0.328,0.339,0.341,0.32,0.174,0.3078,0.1577446,0.038589200000000004,0.0,0.09383,0.1165,0.145,0.302,0.0,0.379,0.054079999999999996,0.18364830000000001,0.241,0.0,0.28,0.0,0.0757512,0.10975,0.0,0.13798619999999998,0.197,0.0,0.0,0.0,0.308,0.164,0.22035000000000002,0.1136553,0.32,0.6781338,0.35533000000000003,0.681,0.4787283,0.28,0.1855012,0.3349862,0.472,0.6540053,0.33,0.229,0.178,0.263,0.241,0.195,0.228,0.153,0.183,0.223784154,0.08137057000000002,0.121218,0.1259055429,0.06748,0.036172734000000005,0.0763768536,0.07221599999999999,0.1196829699,0.5522782669,0.3719285575
Implementation of LMMAs in progress,Mangrove,Mahajamba,Sofia,Port_Berger,Tsinjoarivo,P036,1,0.95,0.4,0.2157,0,0.4118,0.0,0.0,1,0,1,0.2,0.3333,0.0,0.5,1,0.8,0.2862,0.25,0.0,0.3333,0.75,0.5,1.0,0.75,1,0.4167,0.85,0.3333,1,0.174,0.324,0.338,0.164,0.257,0.22,0.233,0.29,0.302,0.319,0.379,0.208,0.551,0.241,0.378,0.28,0.342,0.334,0.439,0.227,0.414,0.197,0.202,0.187,0.364,0.308,0.328,0.339,0.341,0.32,0.174,0.3078,0.13520000000000001,0.035374800000000005,0.0,0.090596,0.0,0.0,0.302,0.0,0.379,0.0416,0.18364830000000001,0.0,0.189,0.28,0.2736,0.0955908,0.10975,0.0,0.13798619999999998,0.14775,0.101,0.187,0.273,0.308,0.1366776,0.28815,0.1136553,0.32,0.6523748,0.090596,0.681,0.2252483,0.7426,0.2053408,0.5737361999999999,0.7176776,0.7218053,0.33,0.229,0.178,0.263,0.241,0.195,0.228,0.153,0.183,0.21528368400000003,0.020746484,0.121218,0.05924030290000001,0.1789666,0.040041455999999996,0.1308118536,0.1098046728,0.1320903699,0.4164884709,0.5917149523
Implementation of LMMAs in progress,Mangrove,Mahajamba,Sofia,Port_Berger,Tsinjoarivo,P037,1,0.98,1.0,0.0392,0,0.1324,0.25,0.625,1,0,1,0.42,0.2083,1.0,0.0,1,1.0,0.0919,0.25,0.0,0.3333,0.75,0.75,0.0,0.75,0,0.6667,0.95,0.5,1,0.174,0.324,0.338,0.164,0.257,0.22,0.233,0.29,0.302,0.319,0.379,0.208,0.551,0.241,0.378,0.28,0.342,0.334,0.439,0.227,0.414,0.197,0.202,0.187,0.364,0.308,0.328,0.339,0.341,0.32,0.174,0.31752,0.338,0.0064288,0.0,0.029127999999999998,0.05825,0.18125,0.302,0.0,0.379,0.08736,0.11477330000000002,0.241,0.0,0.28,0.342,0.0306946,0.10975,0.0,0.13798619999999998,0.14775,0.15150000000000002,0.0,0.273,0.0,0.2186776,0.32205,0.1705,0.32,0.8359488,0.268628,0.681,0.4431333,0.6220000000000001,0.1404446,0.4372362,0.49167760000000005,0.8125500000000001,0.33,0.229,0.178,0.263,0.241,0.195,0.228,0.153,0.183,0.275863104,0.061515811999999996,0.121218,0.11654405790000001,0.149902,0.027386697,0.0996898536,0.0752266728,0.14869665,0.5751409739000001,0.5009018734
Implementation of LMMAs in progress,Mangrove,Mahajamba,Sofia,Port_Berger,Tsinjoarivo,P038,1,0.97,1.0,0.1373,0,0.1618,0.0,0.0,1,1,1,0.12,0.2083,1.0,0.25,1,0.8,0.6893,0.25,0.0,0.3333,0.0,0.5,0.0,1.0,0,0.3333,0.85,0.5,0,0.174,0.324,0.338,0.164,0.257,0.22,0.233,0.29,0.302,0.319,0.379,0.208,0.551,0.241,0.378,0.28,0.342,0.334,0.439,0.227,0.414,0.197,0.202,0.187,0.364,0.308,0.328,0.339,0.341,0.32,0.174,0.31428,0.338,0.0225172,0.0,0.035596,0.0,0.0,0.302,0.319,0.379,0.02496,0.11477330000000002,0.241,0.0945,0.28,0.2736,0.23022620000000002,0.10975,0.0,0.13798619999999998,0.0,0.101,0.0,0.364,0.0,0.1093224,0.28815,0.1705,0.0,0.8487972,0.035596,1.0,0.38073330000000005,0.6481000000000001,0.3399762,0.23898619999999998,0.4733224,0.45865,0.33,0.229,0.178,0.263,0.241,0.195,0.228,0.153,0.183,0.280103076,0.008151484,0.178,0.10013285790000002,0.15619210000000003,0.066295359,0.0544888536,0.0724183272,0.08393294999999999,0.5663874179,0.43332758979999997
Implementation of LMMAs in progress,Mangrove,Mahajamba,Sofia,Port_Berger,Tsinjoarivo,P039,1,0.98,0.6,0.1765,0,0.1324,0.3333,0.3333,1,1,1,0.18,0.3333,0.25,0.25,1,0.8,0.4454,0.25,0.0,0.6667,0.0,1.0,0.75,1.0,1,0.5833,0.65,0.3333,1,0.174,0.324,0.338,0.164,0.257,0.22,0.233,0.29,0.302,0.319,0.379,0.208,0.551,0.241,0.378,0.28,0.342,0.334,0.439,0.227,0.414,0.197,0.202,0.187,0.364,0.308,0.328,0.339,0.341,0.32,0.174,0.31752,0.2028,0.028946,0.0,0.029127999999999998,0.0776589,0.09665699999999999,0.302,0.319,0.379,0.037439999999999994,0.18364830000000001,0.06025,0.0945,0.28,0.2736,0.14876360000000002,0.10975,0.0,0.2760138,0.0,0.202,0.14024999999999999,0.364,0.308,0.19132240000000003,0.22035000000000002,0.1136553,0.32,0.7232660000000001,0.2034439,1.0,0.28133830000000004,0.6481000000000001,0.2585136,0.6182638,0.8633223999999999,0.6540053,0.33,0.229,0.178,0.263,0.241,0.195,0.228,0.153,0.183,0.23867778000000003,0.0465886531,0.178,0.07399197290000001,0.15619210000000003,0.05041015200000001,0.14096414640000002,0.1320883272,0.1196829699,0.5372584060000001,0.5993376955
Implementation of LMMAs in progress,Mangrove,Mahajamba,Sofia,Port_Berger,Tsinjoarivo,P040,1,0.98,1.0,0.2941,0,0.4265,0.3333,0.3333,1,1,1,0.28,0.2083,1.0,0.25,0,0.8,0.2542,0.25,0.0,0.3333,0.0,0.25,0.0,0.0,1,0.4167,0.8,0.5,1,0.174,0.324,0.338,0.164,0.257,0.22,0.233,0.29,0.302,0.319,0.379,0.208,0.551,0.241,0.378,0.28,0.342,0.334,0.439,0.227,0.414,0.197,0.202,0.187,0.364,0.308,0.328,0.339,0.341,0.32,0.174,0.31752,0.338,0.048232399999999995,0.0,0.09383,0.0776589,0.09665699999999999,0.302,0.319,0.379,0.05824,0.11477330000000002,0.241,0.0945,0.0,0.2736,0.0849028,0.10975,0.0,0.13798619999999998,0.0,0.0505,0.0,0.0,0.308,0.1366776,0.27120000000000005,0.1705,0.32,0.8777524,0.2681459,1.0,0.41401330000000003,0.3681,0.19465280000000001,0.1884862,0.4446776,0.7617,0.33,0.229,0.178,0.263,0.241,0.195,0.228,0.153,0.183,0.289658292,0.0614054111,0.178,0.10888549790000002,0.08871209999999999,0.037957296,0.0429748536,0.0680356728,0.13939110000000002,0.6379492010000001,0.3770710224
Well established LMMAs,Mangrove,Sahamalaza,Sofia,Analalava,Antafiatambalaka,P041,1,0.95,1.0,0.0784,0,0.0588,0.25,0.25,1,1,1,0.22,0.3333,0.0,0.0,1,0.4,0.0392,0.5,0.0,0.3333,0.0,0.5,1.0,0.25,1,0.8333,0.85,0.6667,1,0.174,0.324,0.338,0.164,0.257,0.22,0.233,0.29,0.302,0.319,0.379,0.208,0.551,0.241,0.378,0.28,0.342,0.334,0.439,0.227,0.414,0.197,0.202,0.187,0.364,0.308,0.328,0.339,0.341,0.32,0.174,0.3078,0.338,0.0128576,0.0,0.012936,0.05825,0.0725,0.302,0.319,0.379,0.045759999999999995,0.18364830000000001,0.0,0.0,0.28,0.1368,0.0130928,0.2195,0.0,0.13798619999999998,0.0,0.101,0.187,0.091,0.308,0.2733224,0.28815,0.2273447,0.32,0.8326576000000001,0.14368599999999998,1.0,0.2294083,0.41680000000000006,0.2325928,0.4259862,0.6723224000000001,0.8354947000000001,0.33,0.229,0.178,0.263,0.241,0.195,0.228,0.153,0.183,0.27477700800000004,0.032904093999999995,0.178,0.060334382900000004,0.1004488,0.045355596,0.0971248536,0.10286532720000001,0.1528955301,0.5460154849000001,0.49869010690000004
Well established LMMAs,Mangrove,Sahamalaza,Sofia,Analalava,Antafiatambalaka,P042,1,0.95,1.0,0.2157,0,0.1618,0.3333,0.6667,0,0,1,0.6,0.2083,0.25,0.25,1,1.0,0.0103,0.5,1.0,0.0,1.0,0.0,0.75,1.0,1,0.8333,0.85,0.6667,1,0.174,0.324,0.338,0.164,0.257,0.22,0.233,0.29,0.302,0.319,0.379,0.208,0.551,0.241,0.378,0.28,0.342,0.334,0.439,0.227,0.414,0.197,0.202,0.187,0.364,0.308,0.328,0.339,0.341,0.32,0.174,0.3078,0.338,0.035374800000000005,0.0,0.035596,0.0776589,0.193343,0.0,0.0,0.379,0.1248,0.11477330000000002,0.06025,0.0945,0.28,0.342,0.0034402,0.2195,0.227,0.0,0.197,0.0,0.14024999999999999,0.364,0.308,0.2733224,0.28815,0.2273447,0.32,0.8551748000000001,0.3065979,0.379,0.2998233,0.7165000000000001,0.4499402,0.33725,0.9453224,0.8354947000000001,0.33,0.229,0.178,0.263,0.241,0.195,0.228,0.153,0.183,0.28220768400000007,0.07021091909999999,0.067462,0.07885352790000001,0.17267650000000004,0.087738339,0.076893,0.1446343272,0.1528955301,0.4987341310000001,0.6348376963000001
Well established LMMAs,Mangrove,Sahamalaza,Sofia,Analalava,Antafiatambalaka,P043,1,0.95,1.0,0.3725,0,0.2794,0.0,0.0,1,0,1,0.86,0.3333,0.75,0.0,1,1.0,0.1135,0.5,1.0,0.0,1.0,0.0,0.25,0.75,1,0.8333,0.95,0.6667,1,0.174,0.324,0.338,0.164,0.257,0.22,0.233,0.29,0.302,0.319,0.379,0.208,0.551,0.241,0.378,0.28,0.342,0.334,0.439,0.227,0.414,0.197,0.202,0.187,0.364,0.308,0.328,0.339,0.341,0.32,0.174,0.3078,0.338,0.061090000000000005,0.0,0.061467999999999995,0.0,0.0,0.302,0.0,0.379,0.17887999999999998,0.18364830000000001,0.18075,0.0,0.28,0.342,0.037909000000000005,0.2195,0.227,0.0,0.197,0.0,0.04675,0.273,0.308,0.2733224,0.32205,0.2273447,0.32,0.8808900000000001,0.061467999999999995,0.681,0.5432783,0.6220000000000001,0.484409,0.24375000000000002,0.8543224,0.8693947,0.33,0.229,0.178,0.263,0.241,0.195,0.228,0.153,0.183,0.29069370000000005,0.014076172,0.121218,0.1428821929,0.149902,0.09445975499999999,0.055575000000000006,0.1307113272,0.1590992301,0.5688700649,0.5897473123
Well established LMMAs,Mangrove,Sahamalaza,Sofia,Analalava,Antafiatambalaka,P044,1,0.95,1.0,0.1373,1,0.1029,0.6667,0.6667,1,1,1,0.7,0.3333,1.0,0.0,0,0.8,0.0135,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0,0.75,0.9,0.6667,1,0.174,0.324,0.338,0.164,0.257,0.22,0.233,0.29,0.302,0.319,0.379,0.208,0.551,0.241,0.378,0.28,0.342,0.334,0.439,0.227,0.414,0.197,0.202,0.187,0.364,0.308,0.328,0.339,0.341,0.32,0.174,0.3078,0.338,0.0225172,0.257,0.022638000000000002,0.1553411,0.193343,0.302,0.319,0.379,0.14559999999999998,0.18364830000000001,0.241,0.0,0.0,0.2736,0.004509,0.2195,0.0,0.0,0.0,0.0,0.0,0.091,0.0,0.246,0.30510000000000004,0.2273447,0.32,0.8423172000000001,0.6283221,1.0,0.5702483,0.2736,0.224009,0.0,0.33699999999999997,0.8524447000000002,0.33,0.229,0.178,0.263,0.241,0.195,0.228,0.153,0.183,0.277964676,0.1438857609,0.178,0.14997530290000002,0.0659376,0.043681755,0.0,0.051560999999999996,0.15599738010000003,0.7498257398,0.3171777351
Well established LMMAs,Mangrove,Sahamalaza,Sofia,Analalava,Antafiatambalaka,P045,1,0.95,1.0,0.0196,0,0.0147,0.5,0.5,1,1,1,0.1,0.3333,0.25,0.0,0,0.8,0.0272,0.5,0.0,0.3333,0.0,0.0,0.75,0.0,1,0.25,0.8,0.6667,1,0.174,0.324,0.338,0.164,0.257,0.22,0.233,0.29,0.302,0.319,0.379,0.208,0.551,0.241,0.378,0.28,0.342,0.334,0.439,0.227,0.414,0.197,0.202,0.187,0.364,0.308,0.328,0.339,0.341,0.32,0.174,0.3078,0.338,0.0032144,0.0,0.003234,0.1165,0.145,0.302,0.319,0.379,0.0208,0.18364830000000001,0.06025,0.0,0.0,0.2736,0.0090848,0.2195,0.0,0.13798619999999998,0.0,0.0,0.14024999999999999,0.0,0.308,0.082,0.27120000000000005,0.2273447,0.32,0.8230144,0.264734,1.0,0.26469830000000005,0.2736,0.2285848,0.27823619999999993,0.39,0.8185447000000001,0.33,0.229,0.178,0.263,0.241,0.195,0.228,0.153,0.183,0.27159475200000005,0.06062408600000001,0.178,0.06961565290000002,0.0659376,0.044574036000000004,0.06343785359999998,0.05967,0.14979368010000002,0.5798344909000002,0.3834131697
Well established LMMAs,Mangrove,Sahamalaza,Sofia,Analalava,Antafiatambalaka,P046,1,0.95,0.6667,0.0392,1,0.0294,0.5,0.5,1,1,1,0.12,0.2083,0.25,0.25,0,0.8,0.0196,0.5,0.0,0.3333,0.0,0.25,0.75,0.5,1,0.5833,1.0,0.6667,1,0.174,0.324,0.338,0.164,0.257,0.22,0.233,0.29,0.302,0.319,0.379,0.208,0.551,0.241,0.378,0.28,0.342,0.334,0.439,0.227,0.414,0.197,0.202,0.187,0.364,0.308,0.328,0.339,0.341,0.32,0.174,0.3078,0.2253446,0.0064288,0.257,0.006468,0.1165,0.145,0.302,0.319,0.379,0.02496,0.11477330000000002,0.06025,0.0945,0.0,0.2736,0.0065464,0.2195,0.0,0.13798619999999998,0.0,0.0505,0.14024999999999999,0.182,0.308,0.19132240000000003,0.339,0.2273447,0.32,0.7135734,0.524968,1.0,0.19998330000000003,0.3681,0.2260464,0.3287362,0.6813224,0.8863447,0.33,0.229,0.178,0.263,0.241,0.195,0.228,0.153,0.183,0.23547922200000002,0.120217672,0.178,0.05259560790000001,0.08871209999999999,0.044079048,0.07495185359999999,0.1042423272,0.1622010801,0.5862925019,0.47418640889999997
Well established LMMAs,"Coral_reef,_Seagrass_bed,_Mangrove",Sahamalaza,Sofia,Analalava,Lagnamena,P047,1,0.95,0.3333,0.5686,0,0.4265,0.0,0.0,1,0,1,0.62,0.2083,1.0,0.25,1,0.8,0.1363,0.25,0.0,0.3333,1.0,0.0,0.0,0.0,0,0.1667,1.0,0.6667,1,0.174,0.324,0.338,0.164,0.257,0.22,0.233,0.29,0.302,0.319,0.379,0.208,0.551,0.241,0.378,0.28,0.342,0.334,0.439,0.227,0.414,0.197,0.202,0.187,0.364,0.308,0.328,0.339,0.341,0.32,0.174,0.3078,0.1126554,0.0932504,0.0,0.09383,0.0,0.0,0.302,0.0,0.379,0.12896,0.11477330000000002,0.241,0.0945,0.28,0.2736,0.0455242,0.10975,0.0,0.13798619999999998,0.197,0.0,0.0,0.0,0.0,0.0546776,0.339,0.2273447,0.32,0.6877057999999999,0.09383,0.681,0.48473330000000003,0.6481000000000001,0.1552742,0.3349862,0.0546776,0.8863447,0.33,0.229,0.178,0.263,0.241,0.195,0.228,0.153,0.183,0.226942914,0.02148707,0.121218,0.12748485790000003,0.15619210000000003,0.030278469000000002,0.0763768536,0.0083656728,0.1622010801,0.4971328419,0.43341417550000005
Well established LMMAs,"Coral_reef,_Seagrass_bed,_Mangrove",Sahamalaza,Sofia,Analalava,Lagnamena,P048,1,0.95,1.0,0.0588,0,0.0441,0.6,0.8,0,0,1,0.46,0.2083,1.0,0.0,1,0.8,0.6417,0.25,0.0,0.3333,1.0,0.0,0.0,0.5,0,0.5833,0.85,0.6667,1,0.174,0.324,0.338,0.164,0.257,0.22,0.233,0.29,0.302,0.319,0.379,0.208,0.551,0.241,0.378,0.28,0.342,0.334,0.439,0.227,0.414,0.197,0.202,0.187,0.364,0.308,0.328,0.339,0.341,0.32,0.174,0.3078,0.338,0.0096432,0.0,0.009702,0.1398,0.23199999999999998,0.0,0.0,0.379,0.09568,0.11477330000000002,0.241,0.0,0.28,0.2736,0.21432780000000004,0.10975,0.0,0.13798619999999998,0.197,0.0,0.0,0.182,0.0,0.19132240000000003,0.28815,0.2273447,0.32,0.8294432,0.381502,0.379,0.4514533,0.5536000000000001,0.3240778,0.3349862,0.37332240000000005,0.8354947000000001,0.33,0.229,0.178,0.263,0.241,0.195,0.228,0.153,0.183,0.27371625600000005,0.087363958,0.067462,0.1187322179,0.13341760000000003,0.06319517100000001,0.0763768536,0.057118327200000006,0.1528955301,0.5472744319,0.48300348190000003
Well established LMMAs,"Coral_reef,_Seagrass_bed,_Mangrove",Sahamalaza,Sofia,Analalava,Lagnamena,P049,1,0.92,0.5,0.1176,0,0.0882,0.5,0.5,1,0,1,0.18,0.3333,1.0,0.0,1,1.0,0.1201,0.25,0.0,0.6667,1.0,0.25,0.0,0.75,0,0.6667,0.85,0.6667,1,0.174,0.324,0.338,0.164,0.257,0.22,0.233,0.29,0.302,0.319,0.379,0.208,0.551,0.241,0.378,0.28,0.342,0.334,0.439,0.227,0.414,0.197,0.202,0.187,0.364,0.308,0.328,0.339,0.341,0.32,0.174,0.29808,0.169,0.0192864,0.0,0.019404,0.1165,0.145,0.302,0.0,0.379,0.037439999999999994,0.18364830000000001,0.241,0.0,0.28,0.342,0.0401134,0.10975,0.0,0.2760138,0.197,0.0505,0.0,0.273,0.0,0.2186776,0.28815,0.2273447,0.32,0.6603664,0.280904,0.681,0.4620883,0.6220000000000001,0.1498634,0.5235138,0.49167760000000005,0.8354947000000001,0.33,0.229,0.178,0.263,0.241,0.195,0.228,0.153,0.183,0.21792091200000002,0.064327016,0.121218,0.12152922290000001,0.149902,0.029223363000000002,0.1193611464,0.0752266728,0.1528955301,0.5249951509,0.5266087123000001
Well established LMMAs,"Coral_reef,_Seagrass_bed,_Mangrove",Sahamalaza,Sofia,Analalava,Lagnamena,P050,1,1.0,1.0,0.0784,1,0.0588,0.0,0.0,1,0,1,0.32,0.3333,1.0,0.0,1,0.8,0.0,0.25,0.0,0.6667,1.0,0.0,0.0,0.5,0,0.4167,0.95,0.6667,1,0.174,0.324,0.338,0.164,0.257,0.22,0.233,0.29,0.302,0.319,0.379,0.208,0.551,0.241,0.378,0.28,0.342,0.334,0.439,0.227,0.414,0.197,0.202,0.187,0.364,0.308,0.328,0.339,0.341,0.32,0.174,0.324,0.338,0.0128576,0.257,0.012936,0.0,0.0,0.302,0.0,0.379,0.06656,0.18364830000000001,0.241,0.0,0.28,0.2736,0.0,0.10975,0.0,0.2760138,0.197,0.0,0.0,0.182,0.0,0.1366776,0.32205,0.2273447,0.32,0.8488576000000001,0.269936,0.681,0.4912083,0.5536000000000001,0.10975,0.4730138,0.3186776,0.8693947,0.33,0.229,0.178,0.263,0.241,0.195,0.228,0.153,0.183,0.28012300800000006,0.061815344,0.121218,0.1291877829,0.13341760000000003,0.02140125,0.1078471464,0.0487576728,0.1590992301,0.5923441349,0.4705228993
Well established LMMAs,"Coral_reef,_Seagrass_bed,_Mangrove",Sahamalaza,Sofia,Analalava,Lagnamena,P051,1,1.0,0.3333,0.5098,1,0.5735,0.2,0.2,1,0,1,0.42,0.3333,0.5,0.0,1,0.0,0.1464,0.25,0.0,0.3333,1.0,0.0,0.5,0.0,0,0.1667,0.95,0.0,1,0.174,0.324,0.338,0.164,0.257,0.22,0.233,0.29,0.302,0.319,0.379,0.208,0.551,0.241,0.378,0.28,0.342,0.334,0.439,0.227,0.414,0.197,0.202,0.187,0.364,0.308,0.328,0.339,0.341,0.32,0.174,0.324,0.1126554,0.0836072,0.257,0.12617,0.0466,0.057999999999999996,0.302,0.0,0.379,0.08736,0.18364830000000001,0.1205,0.0,0.28,0.0,0.048897600000000006,0.10975,0.0,0.13798619999999998,0.197,0.0,0.0935,0.0,0.0,0.0546776,0.32205,0.0,0.32,0.6942626,0.48777,0.681,0.3915083,0.28,0.1586476,0.42848620000000004,0.0546776,0.64205,0.33,0.229,0.178,0.263,0.241,0.195,0.228,0.153,0.183,0.229106658,0.11169933,0.121218,0.1029666829,0.06748,0.030936282000000002,0.0976948536,0.0083656728,0.11749514999999999,0.5649906709,0.3219719584
Well established LMMAs,"Coral_reef,_Seagrass_bed,_Mangrove",Sahamalaza,Sofia,Analalava,Lagnamena,P052,1,1.0,1.0,0.2157,1,0.2059,0.75,0.875,0,1,1,0.22,0.3333,1.0,0.0,1,0.8,0.0262,0.25,0.0,0.6667,0.25,0.0,0.0,0.5,0,0.4167,0.75,0.6667,1,0.174,0.324,0.338,0.164,0.257,0.22,0.233,0.29,0.302,0.319,0.379,0.208,0.551,0.241,0.378,0.28,0.342,0.334,0.439,0.227,0.414,0.197,0.202,0.187,0.364,0.308,0.328,0.339,0.341,0.32,0.174,0.324,0.338,0.035374800000000005,0.257,0.045298,0.17475000000000002,0.25375,0.0,0.319,0.379,0.045759999999999995,0.18364830000000001,0.241,0.0,0.28,0.2736,0.008750800000000001,0.10975,0.0,0.2760138,0.04925,0.0,0.0,0.182,0.0,0.1366776,0.25425000000000003,0.2273447,0.32,0.8713748000000001,0.7307980000000001,0.698,0.4704083,0.5536000000000001,0.1185008,0.3252638,0.3186776,0.8015947000000001,0.33,0.229,0.178,0.263,0.241,0.195,0.228,0.153,0.183,0.28755368400000003,0.16735274200000003,0.12424399999999998,0.1237173829,0.13341760000000003,0.023107656,0.0741601464,0.0487576728,0.1466918301,0.7028678089000001,0.4261349053
Well established LMMAs,"Coral_reef,_Seagrass_bed,_Mangrove",Sahamalaza,Sofia,Analalava,Lagnamena,P053,0,1.0,0.3333,0.0784,1,0.0588,0.8571,0.8571,1,0,1,0.62,0.2083,0.25,0.25,1,0.8,0.0251,0.25,0.0,0.3333,1.0,0.0,0.75,0.0,0,0.1667,0.95,0.0,1,0.174,0.324,0.338,0.164,0.257,0.22,0.233,0.29,0.302,0.319,0.379,0.208,0.551,0.241,0.378,0.28,0.342,0.334,0.439,0.227,0.414,0.197,0.202,0.187,0.364,0.308,0.328,0.339,0.341,0.32,0.0,0.324,0.1126554,0.0128576,0.257,0.012936,0.1997043,0.24855899999999997,0.302,0.0,0.379,0.12896,0.11477330000000002,0.06025,0.0945,0.28,0.2736,0.008383400000000001,0.10975,0.0,0.13798619999999998,0.197,0.0,0.14024999999999999,0.0,0.0,0.0546776,0.32205,0.0,0.32,0.44951300000000005,0.7181993,0.681,0.3039833,0.6481000000000001,0.1181334,0.4752362,0.0546776,0.64205,0.33,0.229,0.178,0.263,0.241,0.195,0.228,0.153,0.183,0.14833929,0.1644676397,0.121218,0.07994760790000001,0.15619210000000003,0.023036013,0.10835385360000001,0.0083656728,0.11749514999999999,0.5139725376000001,0.4134427894
